age,gender,height_cm,weight_kg,sit and bend forward_cm,sit-ups counts,broad jump_cm
51.0,0,174.5,92.2,-4.4,32.0,157.0
27.0,0,181.4,83.1,19.0,53.0,232.0
29.0,0,186.1,79.7,-10.5,27.0,117.0
59.0,0,170.3,78.0,-1.9,30.0,173.0
37.0,0,179.8,76.1,19.1,58.0,229.0
62.0,0,172.7,79.0,7.1,29.0,158.0
21.0,0,168.6,69.9,19.1,49.0,223.0
41.0,1,162.1,54.5,12.5,33.0,145.0
27.0,1,157.4,53.0,29.0,30.0,180.0
62.0,1,150.0,50.7,17.0,14.0,123.0
21.0,0,171.8,61.4,-5.8,55.0,201.0
61.0,0,169.5,82.5,7.0,31.0,184.0
50.0,0,164.9,68.1,21.0,48.0,194.0
32.0,0,171.1,80.8,18.5,44.0,263.0
24.0,0,178.7,76.1,16.7,61.0,240.0
63.0,1,159.1,64.2,19.5,23.0,160.0
41.0,0,166.3,71.5,7.2,31.0,204.0
28.0,0,179.0,80.6,17.7,57.0,247.0
49.0,1,159.0,53.1,15.4,27.0,162.0
36.0,1,155.6,47.2,16.1,54.0,190.0
30.0,0,172.7,86.2,17.6,56.0,225.0
27.0,0,170.0,63.18,20.7,66.0,237.0
29.0,0,177.9,65.2,18.6,53.0,239.0
21.0,0,169.0,70.56,15.8,53.0,184.0
21.0,0,184.7,80.2,1.6,36.0,240.0
21.0,1,166.5,50.4,19.1,33.0,174.0
38.0,0,180.1,71.1,5.0,43.0,207.0
37.0,1,158.0,59.9,30.0,30.0,164.0
41.0,0,159.4,68.2,16.0,24.0,145.0
24.0,0,178.6,91.6,10.8,37.0,198.0
21.0,0,174.5,67.5,18.8,58.0,207.0
34.0,0,178.0,116.3,-1.8,31.0,179.0
24.0,1,163.5,51.7,21.6,59.0,192.0
42.0,0,180.2,73.3,26.0,41.0,211.0
35.0,0,170.7,74.1,15.3,44.0,230.0
24.0,1,160.5,41.7,3.8,21.0,152.0
61.0,0,176.5,75.48,12.8,32.0,193.0
25.0,0,175.0,80.2,22.0,53.0,220.0
21.0,1,163.5,47.5,15.3,27.0,153.0
26.0,1,166.9,64.8,23.2,44.0,171.0
27.0,0,186.7,75.8,8.9,48.0,223.0
24.0,0,165.7,55.8,-9.1,4.0,172.0
31.0,0,178.0,87.2,16.7,48.0,211.0
28.0,1,171.5,64.0,18.5,36.0,198.0
26.0,0,169.4,62.5,17.3,48.0,213.0
21.0,0,177.0,94.1,14.8,50.0,185.0
28.0,0,174.6,76.5,19.1,56.0,266.0
46.0,0,175.6,69.0,15.7,45.0,214.0
52.0,1,153.1,46.4,19.8,25.0,122.0
25.0,1,162.8,52.2,17.0,52.0,167.0
51.0,0,177.0,68.7,11.3,35.0,220.0
29.0,0,172.5,72.7,11.5,36.0,225.0
25.0,0,171.4,71.4,16.5,59.0,205.0
48.0,1,166.0,60.7,15.5,28.0,159.0
38.0,1,158.2,45.5,23.1,32.0,158.0
50.0,0,161.5,63.2,-7.9,24.0,141.0
41.0,0,170.1,60.6,13.7,43.0,222.0
58.0,1,164.1,72.3,14.1,19.0,122.0
22.0,0,174.6,71.4,5.2,26.0,194.0
42.0,0,170.8,71.56,-1.4,47.0,217.0
60.0,0,165.5,66.7,8.3,32.0,172.0
26.0,1,163.0,52.7,19.0,42.0,170.0
22.0,0,174.2,71.4,14.1,60.0,235.0
36.0,0,171.1,69.5,18.3,57.0,225.0
26.0,1,161.0,62.8,30.4,26.0,170.0
31.0,0,171.1,71.8,12.5,53.0,201.0
37.0,0,175.3,65.0,26.0,58.0,227.0
24.0,0,185.2,95.0,16.2,0.0,242.0
55.0,0,167.0,80.4,-5.8,25.0,178.0
26.0,0,179.5,95.0,11.8,33.0,207.0
57.0,0,164.9,60.7,7.2,33.0,182.0
22.0,1,154.3,58.5,14.2,38.0,159.0
33.0,0,169.0,87.0,7.8,48.0,210.0
23.0,0,182.7,67.6,-11.0,39.0,234.0
61.0,1,154.2,59.1,22.0,19.0,120.0
62.0,1,162.8,58.2,20.0,26.0,120.0
36.0,1,160.3,62.16,19.8,26.0,166.0
46.0,0,169.2,69.9,12.0,40.0,192.0
43.0,0,172.2,87.8,-2.1,37.0,185.0
27.0,0,176.5,74.6,16.1,50.0,168.0
21.0,0,170.8,66.28,15.7,55.0,232.0
31.0,1,162.0,48.9,18.0,40.0,164.0
23.0,0,172.3,80.2,21.6,54.0,219.0
26.0,0,173.1,66.0,27.8,56.0,272.0
58.0,0,171.5,86.1,11.7,10.0,163.0
21.0,0,167.2,73.7,21.6,49.0,202.0
49.0,1,162.6,56.7,26.3,37.0,159.0
24.0,0,171.2,90.6,18.3,52.0,227.0
40.0,1,159.6,50.8,20.0,24.0,162.0
21.0,0,175.0,64.1,24.7,61.0,240.0
23.0,0,174.7,72.0,8.4,54.0,206.0
47.0,0,171.7,78.7,13.6,50.0,213.0
60.0,1,153.2,50.8,21.7,23.0,119.0
23.0,1,162.7,54.4,24.4,48.0,140.0
37.0,0,175.3,72.8,14.2,48.0,165.0
24.0,0,175.7,73.9,11.8,56.0,198.0
22.0,0,172.0,65.0,18.3,49.0,226.0
41.0,1,163.5,55.4,10.9,33.0,162.0
55.0,1,158.3,60.9,8.3,2.0,161.0
31.0,0,172.5,72.0,23.4,56.0,226.0
44.0,1,172.0,70.3,22.2,34.0,148.0
61.0,1,159.0,61.3,16.3,28.0,142.0
30.0,1,155.6,46.3,30.0,48.0,184.0
48.0,1,160.0,54.8,16.3,22.0,153.0
41.0,0,181.0,83.6,19.1,54.0,230.0
54.0,1,147.4,53.64,24.4,31.0,125.0
28.0,1,165.2,54.1,19.0,35.0,158.0
38.0,0,184.0,77.1,21.7,34.0,218.0
22.0,1,155.0,51.5,16.8,32.0,136.0
23.0,1,166.6,57.56,18.3,45.0,174.0
27.0,0,177.6,76.7,10.8,55.0,216.0
43.0,1,159.6,58.1,19.8,30.0,151.0
36.0,0,166.7,74.1,22.9,59.0,243.0
21.0,0,171.0,69.8,20.2,64.0,238.0
27.0,1,160.7,64.8,19.2,52.0,163.0
44.0,0,167.6,68.2,15.2,38.0,220.0
29.0,1,162.5,57.2,19.8,36.0,167.0
35.0,1,161.2,54.6,26.1,34.0,199.0
27.0,0,173.8,74.9,10.6,51.0,238.0
37.0,0,177.7,66.9,16.7,48.0,218.0
48.0,0,171.0,66.2,16.0,49.0,225.0
37.0,1,170.6,83.7,17.2,51.0,159.0
30.0,0,168.7,59.3,-16.9,32.0,194.0
55.0,0,166.6,56.8,15.9,36.0,178.0
31.0,1,167.5,56.2,19.4,42.0,151.0
36.0,1,161.2,57.4,21.9,20.0,149.0
22.0,0,170.1,66.2,19.6,52.0,228.0
59.0,0,170.7,64.4,20.4,38.0,192.0
26.0,0,178.5,79.5,19.0,60.0,245.0
21.0,0,175.1,63.9,10.0,51.0,195.0
25.0,1,158.7,43.5,19.4,26.0,167.0
31.0,0,177.4,91.9,-17.4,31.0,180.0
26.0,1,158.2,60.9,26.0,50.0,173.0
60.0,1,152.0,49.8,15.0,15.0,135.0
27.0,1,157.7,49.7,25.5,44.0,172.0
44.0,0,170.4,75.4,25.0,56.0,242.0
23.0,1,165.6,58.8,20.6,35.0,161.0
48.0,0,176.2,73.0,-5.6,36.0,208.0
21.0,0,177.9,84.3,15.8,38.0,231.0
63.0,0,162.4,62.4,1.6,14.0,135.0
60.0,0,172.7,78.0,16.8,37.0,190.0
26.0,0,172.7,77.1,16.4,60.0,257.0
64.0,1,156.3,53.8,11.8,13.0,106.0
25.0,1,159.6,51.8,21.5,45.0,193.0
48.0,0,169.9,79.6,4.1,49.0,166.0
24.0,1,155.2,60.1,24.8,42.0,177.0
64.0,1,158.0,62.3,21.2,7.0,121.0
49.0,0,167.6,68.22,12.3,43.0,211.0
21.0,0,174.0,69.8,28.1,67.0,248.0
25.0,1,163.2,52.3,26.0,56.0,201.0
21.0,0,174.1,77.0,5.5,34.0,228.0
39.0,1,169.0,65.9,20.4,34.0,164.0
22.0,0,179.0,74.6,7.1,54.0,186.0
49.0,1,161.2,54.6,15.2,37.0,130.0
29.0,0,169.7,75.2,14.0,53.0,227.0
63.0,0,178.5,83.3,15.0,33.0,180.0
22.0,1,165.6,47.3,23.6,38.0,167.0
58.0,1,162.6,71.3,4.5,23.0,103.0
25.0,0,180.3,75.2,10.9,40.0,218.0
24.0,1,161.6,52.5,18.5,33.0,173.0
23.0,0,174.8,73.8,-0.9,39.0,191.0
55.0,0,169.5,68.9,15.1,46.0,197.0
38.0,1,164.7,62.8,19.3,33.0,151.0
32.0,0,165.7,76.6,13.4,49.0,199.0
31.0,0,176.0,78.1,17.3,51.0,237.0
32.0,1,163.5,55.6,24.5,36.0,183.0
22.0,1,157.6,54.5,22.5,44.0,162.0
53.0,0,170.2,56.9,12.8,31.0,186.0
27.0,0,162.6,79.6,-3.6,17.0,101.0
49.0,1,165.7,55.3,23.1,28.0,152.0
21.0,1,162.6,55.1,25.0,38.0,170.0
54.0,0,170.5,72.3,13.8,41.0,180.0
59.0,1,153.4,53.3,14.0,30.0,128.0
23.0,0,178.4,76.4,11.0,49.0,234.0
32.0,0,167.8,66.1,8.3,39.0,178.0
21.0,0,175.3,80.3,24.5,59.0,245.0
43.0,0,187.2,83.1,15.5,54.0,224.0
41.0,1,160.2,65.1,11.2,7.0,113.0
25.0,1,148.7,51.0,23.6,37.0,168.0
37.0,1,157.4,43.7,14.8,20.0,155.0
25.0,0,177.1,80.6,6.4,50.0,229.0
39.0,1,161.5,50.5,15.1,24.0,125.0
55.0,1,149.4,49.9,19.9,16.0,114.0
54.0,1,162.8,56.9,9.7,23.0,116.0
40.0,0,180.1,82.4,20.0,50.0,210.0
48.0,1,162.4,57.4,30.1,34.0,163.0
46.0,0,165.3,70.6,14.7,50.0,208.0
37.0,1,159.7,53.3,32.7,34.0,141.0
23.0,1,164.6,49.3,10.7,41.0,137.0
55.0,0,168.3,65.7,14.6,33.0,191.0
32.0,0,183.8,96.2,7.6,51.0,204.0
29.0,0,173.3,83.6,9.7,59.0,194.0
63.0,0,170.2,56.8,-12.5,22.0,170.0
37.0,1,152.2,49.2,1.7,31.0,133.0
21.0,0,183.1,82.8,18.2,55.0,254.0
34.0,0,176.3,78.6,8.2,27.0,166.0
26.0,0,172.1,66.1,-9.9,44.0,159.0
33.0,0,171.5,72.9,20.1,64.0,254.0
57.0,1,159.3,55.6,4.8,15.0,139.0
48.0,1,161.8,55.1,23.4,51.0,181.0
22.0,1,149.9,47.2,9.9,21.0,124.0
21.0,0,181.9,63.4,6.2,35.0,230.0
21.0,0,171.4,68.7,20.9,51.0,211.0
56.0,1,164.0,51.0,27.8,36.0,165.0
29.0,0,179.0,96.9,7.6,59.0,180.0
23.0,1,158.0,53.1,26.2,36.0,172.0
60.0,0,165.6,70.3,14.3,32.0,191.0
54.0,1,158.1,57.7,23.5,7.0,138.0
32.0,0,178.1,88.0,22.5,54.0,230.0
50.0,1,153.9,43.8,18.5,19.0,138.0
22.0,1,154.0,57.08,19.1,37.0,151.0
30.0,0,169.5,68.4,13.2,43.0,200.0
37.0,0,165.6,62.38,23.6,49.0,221.0
22.0,1,162.0,58.0,22.1,38.0,153.0
26.0,0,168.9,72.6,12.7,51.0,219.0
24.0,0,167.7,63.0,9.2,42.0,197.0
60.0,1,156.0,60.3,23.0,13.0,152.0
29.0,0,177.5,71.6,19.8,70.0,258.0
30.0,0,173.9,76.64,25.9,59.0,247.0
21.0,0,173.1,80.1,19.2,59.0,237.0
23.0,1,157.0,56.8,24.8,48.0,165.0
52.0,0,167.8,69.5,19.0,35.0,197.0
55.0,0,174.9,81.5,16.5,29.0,178.0
56.0,1,151.3,50.0,21.5,21.0,125.0
39.0,0,181.4,84.9,17.3,41.0,203.0
58.0,1,157.8,57.6,19.8,19.0,148.0
25.0,0,181.3,60.7,18.0,56.0,260.0
27.0,0,168.6,67.2,11.6,41.0,223.0
30.0,0,172.4,96.7,-2.2,14.0,163.0
24.0,0,178.3,94.4,7.6,20.0,252.0
30.0,0,169.3,53.8,-0.3,47.0,192.0
27.0,1,167.8,60.9,18.0,31.0,181.0
46.0,0,160.2,76.2,9.5,20.0,187.0
24.0,0,181.3,74.9,11.3,52.0,178.0
36.0,0,181.4,88.9,23.2,65.0,265.0
21.0,1,161.2,45.0,21.2,55.0,170.0
34.0,0,178.6,79.5,13.6,57.0,233.0
24.0,1,169.6,58.7,20.0,36.0,195.0
33.0,1,163.5,50.1,23.5,33.0,154.0
46.0,0,172.0,90.6,-0.1,23.0,196.0
21.0,1,167.7,61.1,22.9,21.0,172.0
25.0,0,180.5,69.32,16.1,53.0,225.0
36.0,0,172.5,80.8,17.5,55.0,212.0
24.0,0,168.0,65.2,15.5,55.0,214.0
45.0,1,157.9,47.5,24.4,50.0,145.0
21.0,0,181.2,95.4,17.2,28.0,212.0
40.0,1,158.3,55.3,20.8,51.0,201.0
50.0,1,160.4,67.5,17.4,25.0,137.0
57.0,1,161.1,52.3,19.4,27.0,159.0
61.0,0,165.2,70.7,12.7,30.0,165.0
33.0,1,153.0,53.2,6.4,11.0,124.0
32.0,0,171.9,71.1,20.6,54.0,227.0
22.0,0,169.0,73.8,12.7,63.0,236.0
21.0,1,163.0,62.3,12.2,44.0,167.0
23.0,1,153.6,46.14,12.9,33.0,153.0
23.0,1,164.1,58.3,22.4,47.0,174.0
23.0,1,161.8,47.8,21.5,47.0,178.0
24.0,0,177.4,70.5,22.6,59.0,219.0
49.0,1,161.5,56.2,17.0,14.0,119.0
62.0,0,171.0,75.3,10.9,30.0,140.0
21.0,0,170.0,67.32,13.1,52.0,237.0
64.0,0,168.6,69.34,13.7,27.0,160.0
61.0,1,144.7,43.1,11.8,7.0,126.0
43.0,0,175.7,67.3,17.7,44.0,217.0
21.0,1,164.0,53.9,21.2,30.0,171.0
32.0,0,173.9,68.2,16.9,52.0,224.0
64.0,1,157.0,50.3,29.5,21.0,139.0
53.0,0,168.0,73.1,2.3,33.0,167.0
23.0,1,161.7,56.7,19.4,24.0,172.0
28.0,1,165.1,53.4,23.7,53.0,165.0
34.0,0,171.2,88.5,7.4,51.0,210.0
28.0,0,178.4,79.2,16.0,59.0,248.0
24.0,1,161.1,51.2,22.4,38.0,173.0
21.0,1,155.3,62.5,22.1,56.0,220.0
56.0,1,152.3,61.3,24.5,16.0,122.0
54.0,1,159.3,66.7,11.0,0.0,85.0
23.0,0,174.2,66.0,-4.9,47.0,189.0
28.0,0,179.0,64.2,8.6,42.0,189.0
26.0,1,164.6,56.0,21.9,50.0,185.0
35.0,0,164.9,77.5,7.0,30.0,195.0
37.0,1,168.2,54.1,17.7,18.0,158.0
45.0,0,170.4,80.8,4.9,37.0,229.0
48.0,0,171.0,62.7,9.0,32.0,176.0
29.0,0,180.0,108.2,12.7,44.0,188.0
60.0,0,167.0,69.7,8.3,40.0,195.0
61.0,1,165.2,57.5,21.7,12.0,129.0
41.0,0,169.0,74.5,8.3,43.0,230.0
21.0,0,167.2,59.7,3.3,47.0,231.0
41.0,0,174.3,83.2,11.4,33.0,217.0
27.0,0,180.7,81.1,11.4,40.0,199.0
63.0,1,148.2,64.2,11.5,8.0,140.0
41.0,0,167.7,60.8,5.6,40.0,182.0
60.0,1,163.6,69.0,-2.2,9.0,112.0
24.0,0,173.3,69.4,8.6,50.0,230.0
53.0,0,168.7,59.3,12.2,38.0,208.0
63.0,1,152.7,50.0,21.6,17.0,135.0
37.0,1,167.2,57.6,26.0,21.0,170.0
57.0,0,165.9,85.3,10.8,30.0,180.0
40.0,1,161.5,54.1,28.5,37.0,168.0
26.0,0,168.8,74.8,7.2,50.0,192.0
29.0,0,173.7,76.1,16.2,67.0,247.0
35.0,0,174.7,70.5,10.9,57.0,229.0
23.0,1,163.0,68.4,18.9,10.0,137.0
62.0,0,181.4,80.2,1.0,18.0,127.0
26.0,0,172.1,73.0,11.6,47.0,214.0
27.0,1,162.0,63.1,26.9,50.0,185.0
24.0,0,179.5,75.4,17.0,64.0,248.0
40.0,0,176.4,93.8,-5.8,27.0,154.0
25.0,0,176.6,85.0,17.7,55.0,211.0
25.0,1,165.2,61.4,13.2,36.0,135.0
28.0,0,176.2,88.5,10.1,47.0,212.0
22.0,0,166.7,69.8,10.2,51.0,198.0
32.0,0,171.0,78.2,7.5,57.0,225.0
30.0,0,168.6,69.64,20.9,59.0,242.0
50.0,1,160.0,54.0,27.5,29.0,180.0
21.0,1,160.6,62.9,13.9,44.0,180.0
22.0,0,172.2,70.6,9.8,50.0,213.0
55.0,1,161.4,48.9,13.5,31.0,139.0
55.0,1,153.8,53.1,23.8,4.0,115.0
46.0,0,177.7,72.2,15.7,45.0,215.0
50.0,1,163.2,54.5,23.5,5.0,100.0
37.0,0,173.9,78.2,11.9,46.0,211.0
26.0,0,181.1,72.12,9.5,42.0,214.0
22.0,1,167.4,66.2,11.2,38.0,0.0
52.0,0,171.0,72.3,11.8,20.0,138.0
32.0,0,170.5,74.6,10.6,50.0,192.0
30.0,0,177.5,69.38,6.6,43.0,213.0
41.0,1,161.0,51.8,20.0,21.0,170.0
35.0,0,175.1,74.2,7.1,41.0,198.0
34.0,1,157.3,52.5,27.0,51.0,159.0
33.0,0,179.0,75.7,15.0,50.0,218.0
28.0,0,173.3,70.8,11.6,53.0,232.0
24.0,0,171.3,65.8,7.6,55.0,283.0
38.0,0,173.5,82.1,18.3,44.0,209.0
62.0,0,167.6,67.8,7.8,38.0,172.0
21.0,1,158.9,50.04,21.0,39.0,185.0
23.0,0,174.3,71.8,-1.9,51.0,243.0
23.0,0,171.2,75.0,24.8,59.0,210.0
64.0,0,172.1,70.6,3.0,39.0,215.0
22.0,1,160.7,63.3,17.6,27.0,181.0
25.0,0,176.8,74.74,23.4,55.0,234.0
25.0,0,182.7,84.2,19.0,56.0,126.0
22.0,1,156.3,49.0,23.3,41.0,179.0
21.0,0,170.3,60.8,23.0,52.0,266.0
44.0,0,169.5,75.6,7.6,38.0,205.0
21.0,1,167.4,55.5,27.3,49.0,217.0
36.0,0,175.9,71.3,12.8,46.0,221.0
45.0,0,173.5,86.2,14.7,37.0,231.0
60.0,1,153.2,50.2,20.4,3.0,118.0
24.0,1,165.7,60.5,14.2,39.0,140.0
63.0,0,175.2,76.4,11.2,37.0,192.0
61.0,1,157.8,59.8,23.7,38.0,150.0
26.0,1,158.4,60.4,13.2,35.0,162.0
21.0,0,181.0,62.0,8.8,46.0,220.0
29.0,0,182.3,85.5,12.2,43.0,254.0
27.0,0,168.9,66.8,18.4,54.0,229.0
50.0,0,176.3,80.4,13.3,38.0,198.0
63.0,1,146.5,41.4,21.8,12.0,131.0
21.0,1,160.2,51.0,20.6,57.0,206.0
60.0,0,161.5,59.5,10.6,39.0,175.0
23.0,0,177.1,75.7,20.3,53.0,246.0
22.0,0,174.3,66.9,7.6,51.0,238.0
26.0,0,175.7,69.8,12.8,41.0,238.0
31.0,0,180.7,78.84,10.7,58.0,214.0
44.0,0,160.2,44.9,21.3,50.0,221.0
64.0,0,157.5,61.4,-3.4,10.0,160.0
44.0,0,170.7,63.3,21.7,45.0,175.0
29.0,0,173.0,73.8,12.6,53.0,253.0
23.0,0,174.1,68.3,23.0,61.0,203.0
21.0,1,157.8,57.9,25.1,54.0,190.0
39.0,1,161.4,63.1,5.5,12.0,148.0
44.0,1,157.6,46.8,15.6,15.0,149.0
58.0,0,172.8,77.8,11.3,30.0,176.0
60.0,0,167.2,75.9,15.9,39.0,195.0
26.0,0,167.8,80.5,14.7,49.0,213.0
39.0,0,179.1,81.1,15.4,49.0,241.0
28.0,0,175.1,79.7,13.8,50.0,218.0
29.0,1,157.6,48.8,20.7,38.0,160.0
31.0,0,182.0,81.0,1.4,30.0,203.0
26.0,1,165.5,63.7,16.5,43.0,191.0
23.0,0,177.4,73.62,22.0,64.0,271.0
25.0,0,174.8,73.4,20.9,49.0,223.0
52.0,1,153.2,63.24,9.2,23.0,126.0
40.0,0,182.8,97.6,13.1,57.0,206.0
27.0,0,173.7,71.3,15.7,51.0,261.0
29.0,0,168.1,74.3,11.2,53.0,233.0
62.0,1,164.9,60.6,25.5,29.0,142.0
33.0,0,174.7,77.6,13.7,65.0,218.0
29.0,0,186.8,83.8,15.5,62.0,227.0
23.0,0,160.0,65.3,-3.4,29.0,164.0
27.0,1,164.1,52.3,25.2,43.0,190.0
23.0,0,180.3,57.8,7.8,46.0,221.0
34.0,1,157.1,55.9,2.0,38.0,177.0
29.0,0,179.6,87.1,9.1,46.0,208.0
60.0,0,160.0,69.98,4.8,24.0,184.0
21.0,0,171.0,67.0,15.5,60.0,209.0
28.0,0,173.7,75.1,5.9,44.0,213.0
50.0,1,158.9,58.7,12.8,8.0,105.0
59.0,0,167.1,59.6,10.1,34.0,182.0
53.0,0,168.8,70.66,17.5,40.0,177.0
26.0,0,171.2,67.7,12.3,47.0,203.0
24.0,0,173.0,72.8,13.6,42.0,230.0
21.0,0,169.7,69.7,19.4,57.0,231.0
62.0,0,164.7,66.0,10.8,41.0,195.0
37.0,0,177.5,83.1,7.2,41.0,167.0
38.0,1,168.7,62.6,20.6,35.0,144.0
22.0,1,157.1,45.4,21.8,43.0,190.0
59.0,1,164.9,62.6,18.6,16.0,144.0
25.0,0,177.6,76.2,21.3,55.0,255.0
21.0,0,169.1,72.4,16.0,61.0,260.0
21.0,0,176.2,86.72,-4.5,41.0,185.0
49.0,1,159.6,56.8,21.6,30.0,153.0
61.0,0,171.7,88.5,13.6,25.0,171.0
32.0,1,163.3,64.2,17.1,46.0,153.0
31.0,0,171.3,65.4,9.4,38.0,195.0
28.0,1,161.1,49.96,28.5,37.0,161.0
58.0,0,176.1,78.5,16.0,42.0,205.0
25.0,0,172.9,70.2,13.0,54.0,212.0
26.0,0,176.8,67.3,13.5,49.0,224.0
25.0,1,158.6,46.2,19.6,21.0,135.0
22.0,1,169.3,53.4,22.5,47.0,168.0
59.0,0,177.4,76.7,6.7,27.0,177.0
56.0,1,156.9,49.9,1.2,20.0,118.0
23.0,1,164.5,47.4,10.2,23.0,176.0
50.0,0,167.8,76.1,13.9,50.0,193.0
43.0,0,174.6,104.9,-1.3,22.0,173.0
28.0,0,171.4,76.8,23.0,41.0,217.0
63.0,0,168.7,59.48,18.0,27.0,151.0
38.0,0,175.2,71.8,12.3,47.0,205.0
21.0,0,167.7,74.1,15.8,48.0,222.0
51.0,0,160.9,66.22,21.2,43.0,202.0
30.0,1,158.5,52.5,27.7,43.0,201.0
64.0,0,165.0,78.7,9.6,25.0,190.0
60.0,1,159.3,59.9,13.8,9.0,102.0
31.0,1,165.1,51.1,27.8,38.0,188.0
58.0,0,175.7,81.5,18.8,36.0,210.0
28.0,0,180.6,70.3,12.0,45.0,240.0
21.0,1,157.6,55.3,21.4,36.0,172.0
50.0,1,157.0,51.1,20.3,32.0,166.0
32.0,0,182.4,84.9,10.7,44.0,243.0
25.0,1,163.2,54.4,24.8,36.0,164.0
24.0,0,177.6,78.9,16.6,46.0,255.0
40.0,0,178.8,81.2,11.0,63.0,240.0
61.0,0,172.9,75.0,14.8,37.0,175.0
21.0,1,170.5,67.8,9.8,39.0,166.0
41.0,1,166.6,67.5,22.2,30.0,162.0
22.0,0,177.9,93.4,2.8,31.0,169.0
25.0,0,176.0,83.9,-2.4,45.0,195.0
22.0,1,158.5,53.0,21.7,34.0,172.0
42.0,0,176.0,84.6,12.7,43.0,223.0
63.0,1,151.2,58.2,19.8,23.0,135.0
22.0,0,167.7,64.5,11.0,51.0,269.0
25.0,0,176.6,68.7,7.8,60.0,236.0
63.0,0,164.7,73.8,9.0,22.0,135.0
56.0,0,174.2,71.3,13.3,38.0,208.0
51.0,1,163.3,56.4,18.5,34.0,154.0
36.0,0,176.7,72.7,14.4,48.0,212.0
27.0,0,169.2,75.6,11.9,49.0,214.0
44.0,1,159.9,52.7,14.8,38.0,108.0
25.0,1,170.1,62.1,19.8,42.0,193.0
29.0,0,172.0,66.3,26.4,60.0,271.0
26.0,0,171.2,60.4,13.0,45.0,231.0
29.0,0,170.0,62.1,21.6,44.0,211.0
26.0,1,166.5,61.48,30.8,39.0,140.0
28.0,0,171.7,80.2,19.0,58.0,241.0
25.0,1,168.1,53.6,23.8,46.0,204.0
27.0,0,175.2,71.1,7.9,54.0,239.0
50.0,0,172.5,81.0,20.9,40.0,214.0
63.0,0,165.5,68.3,13.0,29.0,146.0
21.0,0,173.8,63.1,18.3,63.0,273.0
63.0,1,154.0,56.3,23.3,26.0,156.0
25.0,0,180.8,79.8,19.5,60.0,241.0
33.0,0,181.6,73.4,18.9,55.0,230.0
25.0,0,168.5,74.1,16.2,50.0,204.0
23.0,1,154.1,52.0,21.9,29.0,173.0
26.0,0,167.4,75.4,11.2,56.0,212.0
26.0,0,164.8,67.4,13.7,60.0,214.0
23.0,1,160.6,48.8,17.3,40.0,203.0
29.0,1,164.1,70.5,19.8,56.0,211.0
24.0,0,183.1,77.6,10.5,51.0,231.0
35.0,1,168.0,53.1,20.3,48.0,174.0
55.0,1,154.7,54.9,23.5,19.0,139.0
22.0,0,166.8,61.6,22.3,55.0,240.0
22.0,0,175.5,64.5,19.1,45.0,237.0
26.0,0,173.6,70.5,15.5,52.0,214.0
55.0,0,167.3,76.0,7.0,45.0,160.0
26.0,1,169.3,63.4,33.8,36.0,179.0
24.0,1,160.6,55.3,21.8,48.0,206.0
31.0,1,165.1,55.1,0.0,27.0,136.0
50.0,0,180.2,85.3,15.0,64.0,210.0
32.0,0,180.2,58.44,22.9,38.0,196.0
23.0,1,166.2,60.3,25.9,30.0,161.0
31.0,0,173.6,94.4,7.2,45.0,212.0
31.0,0,170.0,81.7,9.5,59.0,237.0
23.0,0,174.9,70.1,18.3,62.0,222.0
28.0,0,161.5,52.1,-6.0,10.0,121.0
39.0,0,172.4,68.0,17.8,41.0,230.0
34.0,0,170.6,71.7,25.4,65.0,268.0
50.0,0,173.9,74.3,-0.6,25.0,188.0
25.0,0,174.4,68.0,26.5,41.0,228.0
51.0,0,180.6,75.9,12.1,39.0,215.0
35.0,0,170.5,77.7,-4.4,45.0,197.0
23.0,0,165.7,66.3,7.6,48.0,162.0
22.0,0,177.5,82.2,11.6,55.0,227.0
37.0,1,163.9,67.0,6.0,24.0,180.0
28.0,0,171.0,74.6,8.0,52.0,213.0
22.0,0,170.0,73.6,7.0,57.0,217.0
41.0,1,164.1,67.0,5.6,2.0,87.0
26.0,0,165.3,63.5,14.8,51.0,238.0
60.0,1,151.3,51.0,17.2,0.0,105.0
36.0,0,171.0,69.4,17.0,54.0,238.0
23.0,1,161.9,50.6,25.5,47.0,172.0
52.0,0,169.3,64.9,4.4,25.0,198.0
24.0,1,166.6,66.0,22.0,40.0,165.0
62.0,1,151.2,55.9,18.4,21.0,99.0
44.0,0,172.6,76.3,16.3,44.0,204.0
51.0,0,165.1,87.2,6.0,21.0,206.0
36.0,0,173.0,73.9,21.0,60.0,240.0
48.0,0,171.1,73.2,18.6,48.0,221.0
63.0,1,152.6,51.3,17.5,9.0,115.0
27.0,1,158.9,47.3,22.8,55.0,198.0
25.0,0,176.7,68.9,14.2,52.0,195.0
45.0,0,174.0,80.8,9.1,41.0,200.0
32.0,0,176.1,75.5,6.6,53.0,210.0
22.0,0,174.5,73.2,7.6,53.0,204.0
45.0,0,171.4,71.3,13.9,40.0,231.0
63.0,0,171.7,89.9,6.5,29.0,123.0
33.0,0,173.1,67.6,9.4,52.0,209.0
49.0,1,156.6,56.0,26.1,33.0,135.0
49.0,1,158.4,56.68,22.5,6.0,138.0
44.0,0,178.6,91.2,12.4,48.0,208.0
27.0,0,171.2,63.74,15.4,44.0,201.0
21.0,0,173.3,60.8,6.2,46.0,226.0
59.0,1,156.3,60.5,22.4,23.0,135.0
30.0,0,176.0,77.0,11.0,46.0,210.0
